ID,Type,SubType,Price,NetHabitableSurface(msq),BedroomCount,Province,Locality,Region,PostCode,Floor,RegionCode,BuildingCondition,ConstructionYear,FacadeCount,HasBalcony,HasGarden,KitchenType,Status
10135430,HOUSE,HOUSE,359000.0,184.0,4.0,Limburg,Pelt,Flanders,3910,2.0,FLANDERS,,1958.0,4.0,0.0,0.0,0,0
10135431,APARTMENT,APARTMENT,325000.0,106.0,2.0,Limburg,Pelt,Flanders,3900,2.0,FLANDERS,,2017.0,2.0,0.0,1.0,0,1
10135446,APARTMENT,APARTMENT,325000.0,87.0,2.0,West Flanders,Blankenberge,Flanders,8370,1.0,FLANDERS,,2022.0,2.0,0.0,0.0,1,1
10135448,APARTMENT,APARTMENT,199000.0,95.0,3.0,Antwerp,Schoten,Flanders,2900,6.0,FLANDERS,GOOD,1973.0,2.0,0.0,0.0,1,0
10135449,HOUSE,HOUSE,299000.0,225.0,5.0,East Flanders,Zele,Flanders,9240,2.0,FLANDERS,TO_BE_DONE_UP,1949.0,3.0,0.0,0.0,1,0
10135451,HOUSE,HOUSE,245000.0,84.0,2.0,East Flanders,Gent,Flanders,9000,2.0,FLANDERS,GOOD,,1.0,0.0,1.0,0,0
10135452,HOUSE,HOUSE,449000.0,158.0,4.0,East Flanders,Gent,Flanders,9050,2.0,FLANDERS,TO_BE_DONE_UP,,2.0,0.0,1.0,0,0
10135454,HOUSE,HOUSE,375000.0,197.0,4.0,Antwerp,Boom,Flanders,2850,2.0,FLANDERS,,,1.0,0.0,0.0,1,0
10135455,HOUSE,HOUSE,180000.0,119.0,3.0,Hainaut,BOUFFIOULX,Wallonie,6200,2.0,WALLONIE,,,1.0,0.0,0.0,0,0
10135456,HOUSE,HOUSE,209000.0,113.0,2.0,Limburg,Hamont-Achel,Flanders,3930,2.0,FLANDERS,TO_BE_DONE_UP,1979.0,3.0,0.0,0.0,2,0
10135458,HOUSE,HOUSE,395000.0,263.0,4.0,Brussels,BRUXELLES,Brussels,1000,2.0,BRUSSELS,TO_BE_DONE_UP,1920.0,2.0,0.0,0.0,2,0
10135460,APARTMENT,LOFT,599999.0,232.0,2.0,Brussels,Brussel,Brussels,1000,2.0,BRUSSELS,GOOD,,2.0,0.0,0.0,3,0
10135465,HOUSE,HOUSE,200000.0,262.0,4.0,Hainaut,Hautrage,Wallonie,7334,2.0,WALLONIE,TO_RENOVATE,,4.0,0.0,0.0,0,0
10135467,APARTMENT,APARTMENT,288000.0,96.0,1.0,Brussels,Uccle,Brussels,1180,1.0,BRUSSELS,TO_RENOVATE,1950.0,2.0,0.0,0.0,2,0
10135469,APARTMENT,APARTMENT,225000.0,46.0,1.0,Brussels,Etterbeek,Brussels,1040,1.0,BRUSSELS,GOOD,1966.0,2.0,0.0,0.0,2,0
10135471,HOUSE,HOUSE,549000.0,220.0,4.0,Flemish Brabant,Overijse,Flanders,3090,2.0,FLANDERS,GOOD,1972.0,4.0,0.0,1.0,2,0
10135478,HOUSE,HOUSE,352000.0,240.0,4.0,Antwerp,Puurs-Sint-Amands,Flanders,2870,2.0,FLANDERS,TO_RENOVATE,,2.0,0.0,1.0,1,0
10135479,HOUSE,MANSION,352000.0,240.0,4.0,Antwerp,Puurs-Sint-Amands,Flanders,2870,2.0,FLANDERS,TO_RENOVATE,,2.0,0.0,1.0,1,0
10135488,APARTMENT,APARTMENT,245000.0,67.0,1.0,Antwerp,Puurs Sint-Amands,Flanders,2870,2.0,FLANDERS,AS_NEW,2022.0,1.0,0.0,0.0,1,1
10135489,HOUSE,HOUSE,353328.0,172.0,3.0,Antwerp,MORKHOVEN,Flanders,2200,2.0,FLANDERS,,,3.0,0.0,1.0,0,0
10135490,APARTMENT,APARTMENT,380000.0,102.0,2.0,Brussels,Saint-Gilles,Brussels,1060,4.0,BRUSSELS,GOOD,,3.0,0.0,0.0,1,0
10135491,APARTMENT,APARTMENT,375000.0,115.0,2.0,Antwerp,Antwerpen,Flanders,2018,7.0,FLANDERS,AS_NEW,1957.0,1.0,0.0,0.0,3,0
10135492,HOUSE,HOUSE,220000.0,115.0,2.0,Antwerp,Antwerp,Flanders,2660,2.0,FLANDERS,TO_BE_DONE_UP,,2.0,0.0,1.0,1,0
10135497,APARTMENT,APARTMENT,120000.0,56.0,1.0,Liège,Liège,Wallonie,4000,3.0,WALLONIE,,,1.0,0.0,0.0,0,0
10135500,HOUSE,HOUSE,409000.0,160.0,3.0,East Flanders,Deinze,Flanders,9800,2.0,FLANDERS,GOOD,1965.0,3.0,0.0,1.0,1,0
10135502,HOUSE,VILLA,749000.0,242.0,4.0,Limburg,Hasselt,Flanders,3500,2.0,FLANDERS,GOOD,1969.0,1.0,0.0,0.0,1,0
10135503,APARTMENT,APARTMENT,399000.0,78.0,1.0,Limburg,Hasselt,Flanders,3500,2.0,FLANDERS,,2014.0,1.0,0.0,0.0,0,1
10135505,APARTMENT,APARTMENT,295000.0,65.0,1.0,Limburg,Hasselt,Flanders,3500,1.0,FLANDERS,,2017.0,1.0,0.0,0.0,0,1
10135507,APARTMENT,APARTMENT,680000.0,157.0,2.0,Limburg,Hasselt,Flanders,3500,2.0,FLANDERS,GOOD,2017.0,1.0,0.0,0.0,3,1
10135512,APARTMENT,GROUND_FLOOR,307800.0,98.0,3.0,Antwerp,Kessel,Flanders,2560,2.0,FLANDERS,,2022.0,1.0,0.0,1.0,1,1
10135514,APARTMENT,APARTMENT,211700.0,67.0,1.0,Antwerp,Kessel,Flanders,2560,1.0,FLANDERS,,2022.0,2.0,0.0,0.0,1,1
10135526,APARTMENT,GROUND_FLOOR,307800.0,98.0,3.0,Antwerp,Kessel,Flanders,2560,2.0,FLANDERS,,2022.0,1.0,0.0,1.0,1,1
10135528,APARTMENT,APARTMENT,294110.0,102.0,3.0,Antwerp,Kessel,Flanders,2560,1.0,FLANDERS,,2022.0,1.0,0.0,0.0,1,1
10135529,APARTMENT,PENTHOUSE,403500.0,135.0,3.0,Antwerp,Kessel,Flanders,2560,2.0,FLANDERS,,2022.0,1.0,0.0,0.0,1,1
10135530,APARTMENT,GROUND_FLOOR,217800.0,71.0,1.0,Antwerp,Kessel,Flanders,2560,2.0,FLANDERS,,2022.0,3.0,0.0,0.0,1,1
10135534,APARTMENT,APARTMENT,211700.0,67.0,1.0,Antwerp,Kessel,Flanders,2560,1.0,FLANDERS,,2022.0,2.0,0.0,0.0,1,1
10135535,APARTMENT,APARTMENT,416000.0,137.0,3.0,Antwerp,Kessel,Flanders,2560,2.0,FLANDERS,,2022.0,3.0,0.0,0.0,1,1
10135542,APARTMENT,APARTMENT,349000.0,80.0,2.0,West Flanders,Zedelgem,Flanders,8210,2.0,FLANDERS,AS_NEW,2019.0,1.0,0.0,0.0,1,1
10135544,HOUSE,HOUSE,325000.0,105.0,3.0,Flemish Brabant,Leuven,Flanders,3000,2.0,FLANDERS,GOOD,,2.0,0.0,1.0,1,0
10135547,APARTMENT,APARTMENT,245000.0,134.0,3.0,Luxembourg,Bastogne,Wallonie,6600,2.0,WALLONIE,AS_NEW,,3.0,0.0,0.0,1,0
10135550,HOUSE,HOUSE,284000.0,174.0,4.0,West Flanders,Torhout,Flanders,8820,2.0,FLANDERS,AS_NEW,2022.0,3.0,0.0,0.0,1,1
10135558,HOUSE,HOUSE,99000.0,79.0,2.0,Liège,Seraing,Wallonie,4100,2.0,WALLONIE,TO_BE_DONE_UP,,2.0,0.0,0.0,2,0
10135559,HOUSE,HOUSE,219000.0,120.0,2.0,Namur,Andenne,Wallonie,5300,2.0,WALLONIE,GOOD,,4.0,0.0,1.0,1,0
10135564,HOUSE,HOUSE,398000.0,159.0,2.0,Antwerp,Antwerpen,Flanders,2610,2.0,FLANDERS,JUST_RENOVATED,,3.0,0.0,0.0,1,0
10135565,APARTMENT,PENTHOUSE,450000.0,180.0,2.0,Limburg,Halen,Flanders,3545,3.0,FLANDERS,AS_NEW,2008.0,2.0,0.0,0.0,3,0
10135573,HOUSE,HOUSE,249000.0,140.0,3.0,Antwerp,Putte,Flanders,2580,2.0,FLANDERS,TO_BE_DONE_UP,1956.0,2.0,0.0,1.0,1,0
10135575,HOUSE,COUNTRY_COTTAGE,519950.0,240.0,3.0,Limburg,Alken,Flanders,3570,2.0,FLANDERS,JUST_RENOVATED,1875.0,4.0,0.0,1.0,3,0
10135577,APARTMENT,APARTMENT,235000.0,91.0,2.0,Antwerp,Burcht,Flanders,2070,1.0,FLANDERS,AS_NEW,1995.0,1.0,0.0,0.0,0,0
10135580,APARTMENT,APARTMENT,380000.0,90.0,2.0,West Flanders,Vichte,Flanders,8570,2.0,FLANDERS,,2020.0,1.0,0.0,1.0,3,1
10135582,HOUSE,HOUSE,429000.0,139.0,4.0,West Flanders,Zedelgem,Flanders,8210,2.0,FLANDERS,AS_NEW,2021.0,3.0,0.0,1.0,1,1
10135583,HOUSE,HOUSE,384000.0,140.0,3.0,West Flanders,Wevelgem,Flanders,8560,2.0,FLANDERS,AS_NEW,1976.0,1.0,0.0,0.0,0,0
10135585,HOUSE,HOUSE,179000.0,110.0,2.0,Hainaut,Souvret,Wallonie,6182,2.0,WALLONIE,AS_NEW,,2.0,0.0,0.0,1,0
10135587,HOUSE,HOUSE,329990.0,162.0,4.0,West Flanders,Sint-Kruis,Flanders,8310,2.0,FLANDERS,JUST_RENOVATED,1936.0,1.0,0.0,1.0,0,0
10135588,HOUSE,HOUSE,405000.0,130.0,3.0,East Flanders,Machelen,Flanders,9870,2.0,FLANDERS,,,1.0,0.0,0.0,0,0
10135591,HOUSE,HOUSE,325000.0,91.0,2.0,Flemish Brabant,Keerbergen,Flanders,3140,2.0,FLANDERS,,1968.0,1.0,0.0,0.0,0,0
10135593,APARTMENT,PENTHOUSE,539000.0,145.0,3.0,Brussels,Uccle,Brussels,1180,7.0,BRUSSELS,GOOD,1977.0,1.0,0.0,0.0,0,0
10135594,APARTMENT,APARTMENT,299000.0,58.0,1.0,West Flanders,Oostende,Flanders,8400,8.0,FLANDERS,AS_NEW,1977.0,1.0,0.0,0.0,0,0
10135596,APARTMENT,APARTMENT,233000.0,57.0,1.0,West Flanders,Oostende,Flanders,8400,4.0,FLANDERS,AS_NEW,1956.0,1.0,0.0,0.0,0,0
10135597,APARTMENT,APARTMENT,659000.0,97.0,3.0,West Flanders,Oostende,Flanders,8400,5.0,FLANDERS,JUST_RENOVATED,,1.0,0.0,0.0,0,0
10135598,HOUSE,HOUSE,695000.0,220.0,4.0,Antwerp,Wechelderzande,Flanders,2275,2.0,FLANDERS,AS_NEW,2022.0,4.0,0.0,1.0,3,1
10135599,HOUSE,HOUSE,725000.0,240.0,4.0,Flemish Brabant,Tervuren,Flanders,3080,2.0,FLANDERS,AS_NEW,1994.0,4.0,0.0,1.0,3,0
10135602,HOUSE,HOUSE,344480.0,144.0,3.0,Flemish Brabant,Sint-Pieters-Leeuw,Flanders,1600,2.0,FLANDERS,,,1.0,0.0,0.0,0,0
10135609,HOUSE,HOUSE,235000.0,175.0,3.0,Antwerp,Geel,Flanders,2440,2.0,FLANDERS,TO_BE_DONE_UP,1930.0,1.0,0.0,1.0,0,0
10135610,APARTMENT,APARTMENT,289000.0,110.0,2.0,East Flanders,Stekene,Flanders,9190,1.0,FLANDERS,AS_NEW,2011.0,1.0,0.0,0.0,0,1
10135611,HOUSE,HOUSE,385000.0,179.0,3.0,East Flanders,Dendermonde,Flanders,9200,2.0,FLANDERS,AS_NEW,1983.0,1.0,0.0,0.0,0,0
10135617,APARTMENT,APARTMENT,625000.0,130.0,3.0,Brussels,Ixelles,Brussels,1050,3.0,BRUSSELS,AS_NEW,,2.0,0.0,0.0,3,0
10135621,HOUSE,HOUSE,209000.0,110.0,2.0,East Flanders,Oudenaarde,Flanders,9700,2.0,FLANDERS,AS_NEW,,2.0,0.0,1.0,0,0
10135623,APARTMENT,APARTMENT,139500.0,94.0,1.0,East Flanders,Brakel,Flanders,9660,1.0,FLANDERS,AS_NEW,1970.0,2.0,0.0,1.0,0,0
10135628,HOUSE,HOUSE,372000.0,132.0,3.0,East Flanders,Sint-Lievens-Houtem,Flanders,9520,2.0,FLANDERS,,2022.0,3.0,0.0,1.0,0,1
10135629,HOUSE,HOUSE,352000.0,132.0,3.0,East Flanders,Sint-Lievens-Houtem,Flanders,9520,2.0,FLANDERS,,2022.0,3.0,0.0,1.0,0,1
10135630,HOUSE,HOUSE,337000.0,144.0,3.0,East Flanders,Sint-Lievens-Houtem,Flanders,9520,2.0,FLANDERS,,2022.0,3.0,0.0,1.0,0,1
10135631,HOUSE,HOUSE,422000.0,144.0,3.0,East Flanders,Sint-Lievens-Houtem,Flanders,9520,2.0,FLANDERS,,2022.0,3.0,0.0,1.0,0,1
10135632,HOUSE,HOUSE,372000.0,132.0,3.0,East Flanders,Sint-Lievens-Houtem,Flanders,9520,2.0,FLANDERS,,2022.0,3.0,0.0,1.0,0,1
10135633,HOUSE,HOUSE,352000.0,132.0,3.0,East Flanders,Sint-Lievens-Houtem,Flanders,9520,2.0,FLANDERS,,2022.0,3.0,0.0,1.0,0,1
10135634,HOUSE,HOUSE,337000.0,144.0,3.0,East Flanders,Sint-Lievens-Houtem,Flanders,9520,2.0,FLANDERS,,2022.0,3.0,0.0,1.0,0,1
10135635,HOUSE,HOUSE,422000.0,144.0,3.0,East Flanders,Sint-Lievens-Houtem,Flanders,9520,2.0,FLANDERS,,2022.0,3.0,0.0,1.0,0,1
10135636,HOUSE,HOUSE,449900.0,210.0,4.0,East Flanders,Nazareth,Flanders,9810,2.0,FLANDERS,AS_NEW,1982.0,4.0,0.0,1.0,0,0
10135637,APARTMENT,APARTMENT,129000.0,41.0,1.0,West Flanders,Koksijde,Flanders,8670,4.0,FLANDERS,AS_NEW,1970.0,1.0,0.0,0.0,0,0
10135645,HOUSE,HOUSE,229000.0,130.0,3.0,East Flanders,Gijzegem,Flanders,9308,2.0,FLANDERS,AS_NEW,,1.0,0.0,0.0,0,0
10135649,APARTMENT,APARTMENT,425000.0,108.0,2.0,East Flanders,Nazareth,Flanders,9810,2.0,FLANDERS,AS_NEW,2023.0,1.0,0.0,0.0,0,1
10135650,APARTMENT,APARTMENT,370000.0,120.0,3.0,East Flanders,Nazareth,Flanders,9810,2.0,FLANDERS,AS_NEW,2023.0,1.0,0.0,0.0,0,1
10135651,APARTMENT,APARTMENT,355000.0,105.0,2.0,East Flanders,Nazareth,Flanders,9810,2.0,FLANDERS,AS_NEW,2023.0,1.0,0.0,0.0,0,1
10135652,APARTMENT,APARTMENT,325000.0,109.0,2.0,East Flanders,Nazareth,Flanders,9810,2.0,FLANDERS,AS_NEW,2023.0,1.0,0.0,1.0,0,1
10135655,APARTMENT,APARTMENT,158000.0,65.0,1.0,Antwerp,Lier,Flanders,2500,1.0,FLANDERS,GOOD,1978.0,2.0,0.0,0.0,1,0
10135664,APARTMENT,APARTMENT,198500.0,73.0,2.0,West Flanders,Harelbeke,Flanders,8530,1.0,FLANDERS,AS_NEW,2005.0,1.0,0.0,0.0,0,0
10135707,HOUSE,MIXED_USE_BUILDING,625000.0,183.0,3.0,West Flanders,Lendelede,Flanders,8860,2.0,FLANDERS,AS_NEW,,1.0,0.0,0.0,0,0
10135709,HOUSE,HOUSE,429000.0,200.0,3.0,Antwerp,Heist-op-den-Berg,Flanders,2222,2.0,FLANDERS,AS_NEW,1990.0,4.0,0.0,1.0,3,0
10135713,HOUSE,HOUSE,400000.0,178.0,3.0,West Flanders,Ingooigem,Flanders,8570,2.0,FLANDERS,AS_NEW,1989.0,4.0,0.0,0.0,0,0
10135716,HOUSE,HOUSE,259000.0,98.0,3.0,Flemish Brabant,Aarschot,Flanders,3200,2.0,FLANDERS,,,2.0,0.0,0.0,0,0
10135718,HOUSE,HOUSE,339000.0,222.0,2.0,East Flanders,Aalst,Flanders,9300,2.0,FLANDERS,AS_NEW,1965.0,1.0,0.0,0.0,1,0
10135720,HOUSE,HOUSE,290000.0,189.0,3.0,East Flanders,Kluisbergen,Flanders,9690,2.0,FLANDERS,,1974.0,3.0,0.0,0.0,0,0
10135721,HOUSE,HOUSE,441500.0,209.0,3.0,East Flanders,Lierde,Flanders,9570,2.0,FLANDERS,,2022.0,1.0,0.0,1.0,0,1
10135722,HOUSE,HOUSE,398175.0,208.0,3.0,East Flanders,Lierde,Flanders,9570,2.0,FLANDERS,,2022.0,1.0,0.0,1.0,0,1
10135723,HOUSE,HOUSE,431925.0,208.0,3.0,East Flanders,Lierde,Flanders,9570,2.0,FLANDERS,,2022.0,1.0,0.0,1.0,0,1
10135724,HOUSE,HOUSE,431925.0,208.0,3.0,East Flanders,Lierde,Flanders,9570,2.0,FLANDERS,,2022.0,1.0,0.0,1.0,0,1
10135725,HOUSE,HOUSE,398175.0,208.0,3.0,East Flanders,Lierde,Flanders,9570,2.0,FLANDERS,,2022.0,1.0,0.0,1.0,0,1
10135726,HOUSE,HOUSE,431925.0,209.0,3.0,East Flanders,Lierde,Flanders,9570,2.0,FLANDERS,,2022.0,1.0,0.0,1.0,0,1
10135727,HOUSE,HOUSE,300000.0,137.0,3.0,East Flanders,Mariakerke,Flanders,9030,2.0,FLANDERS,TO_RENOVATE,1957.0,2.0,0.0,0.0,1,0
10135729,HOUSE,HOUSE,299000.0,160.0,3.0,East Flanders,Gentbrugge,Flanders,9050,2.0,FLANDERS,AS_NEW,,1.0,0.0,1.0,0,0
10135739,HOUSE,HOUSE,449000.0,176.0,3.0,Antwerp,Berendrecht,Flanders,2040,2.0,FLANDERS,AS_NEW,1982.0,1.0,0.0,1.0,1,0
10135740,HOUSE,HOUSE,675000.0,177.0,4.0,East Flanders,Melle,Flanders,9090,2.0,FLANDERS,AS_NEW,1960.0,1.0,0.0,1.0,1,0
10135741,HOUSE,HOUSE,145000.0,44.0,2.0,West Flanders,Bredene,Flanders,8450,2.0,FLANDERS,AS_NEW,2022.0,1.0,0.0,1.0,0,1
10135742,APARTMENT,APARTMENT,247500.0,90.0,2.0,East Flanders,Gent,Flanders,9000,2.0,FLANDERS,,1967.0,1.0,0.0,0.0,0,0
10135743,HOUSE,HOUSE,349000.0,165.0,4.0,Antwerp,Zandvliet,Flanders,2040,2.0,FLANDERS,AS_NEW,1953.0,1.0,0.0,1.0,1,0
10135745,HOUSE,HOUSE,595000.0,236.0,3.0,Antwerp,Zandvliet,Flanders,2040,2.0,FLANDERS,AS_NEW,2007.0,1.0,0.0,1.0,1,0
10135823,HOUSE,HOUSE,285000.0,200.0,3.0,Flemish Brabant,Tielt-Winge,Flanders,3390,2.0,FLANDERS,,,4.0,0.0,1.0,2,0
10135824,HOUSE,HOUSE,295000.0,161.0,4.0,East Flanders,Evergem,Flanders,9940,2.0,FLANDERS,AS_NEW,1850.0,1.0,0.0,1.0,1,0
10135825,APARTMENT,APARTMENT,287000.0,127.0,3.0,East Flanders,Lievegem,Flanders,9950,2.0,FLANDERS,,2016.0,1.0,0.0,0.0,1,1
10135826,APARTMENT,APARTMENT,339000.0,70.0,1.0,Brussels,Evere,Brussels,1140,3.0,BRUSSELS,AS_NEW,2017.0,1.0,0.0,0.0,0,1
10135830,HOUSE,HOUSE,210000.0,140.0,2.0,Flemish Brabant,Galmaarden,Flanders,1570,2.0,FLANDERS,,,4.0,0.0,0.0,0,0
10135833,APARTMENT,APARTMENT,265000.0,76.0,2.0,East Flanders,Maldegem,Flanders,9990,2.0,FLANDERS,,2006.0,1.0,0.0,0.0,0,0
10135836,HOUSE,HOUSE,269000.0,99.0,3.0,Antwerp,Hemiksem,Flanders,2620,2.0,FLANDERS,JUST_RENOVATED,1935.0,1.0,0.0,0.0,3,0
10135841,HOUSE,HOUSE,295000.0,117.0,4.0,Antwerp,Walem,Flanders,2800,2.0,FLANDERS,,,1.0,0.0,1.0,0,0
10135842,HOUSE,HOUSE,345000.0,149.0,3.0,West Flanders,Koolkerke,Flanders,8000,2.0,FLANDERS,AS_NEW,,1.0,0.0,0.0,1,0
10135844,APARTMENT,APARTMENT,749000.0,110.0,3.0,West Flanders,Knokke,Flanders,8300,2.0,FLANDERS,JUST_RENOVATED,,1.0,0.0,1.0,0,0
10135845,APARTMENT,APARTMENT,525000.0,93.0,3.0,West Flanders,Knokke,Flanders,8300,2.0,FLANDERS,JUST_RENOVATED,,1.0,0.0,1.0,0,0
10135846,APARTMENT,APARTMENT,520000.0,96.0,3.0,West Flanders,Knokke,Flanders,8300,1.0,FLANDERS,JUST_RENOVATED,,1.0,0.0,1.0,0,0
10135847,APARTMENT,APARTMENT,520000.0,95.0,3.0,West Flanders,Knokke,Flanders,8300,2.0,FLANDERS,JUST_RENOVATED,,1.0,0.0,1.0,0,0
10135850,HOUSE,HOUSE,285000.0,130.0,3.0,West Flanders,Kortrijk,Flanders,8500,2.0,FLANDERS,JUST_RENOVATED,1932.0,1.0,0.0,1.0,1,0
10135855,APARTMENT,DUPLEX,275000.0,56.0,1.0,Flemish Brabant,Heverlee,Flanders,3001,2.0,FLANDERS,AS_NEW,2002.0,1.0,0.0,0.0,1,0
10135856,HOUSE,HOUSE,295000.0,140.0,3.0,Flemish Brabant,Rillaar,Flanders,3202,2.0,FLANDERS,TO_BE_DONE_UP,1968.0,4.0,0.0,1.0,1,0
10135863,HOUSE,HOUSE,325000.0,168.0,4.0,Antwerp,Ekeren,Flanders,2180,2.0,FLANDERS,TO_BE_DONE_UP,1941.0,1.0,0.0,1.0,1,0
10135866,APARTMENT,APARTMENT,149000.0,63.0,1.0,East Flanders,Herzele,Flanders,9550,2.0,FLANDERS,GOOD,,1.0,0.0,0.0,1,0
10135867,APARTMENT,APARTMENT,149000.0,66.0,1.0,East Flanders,Herzele,Flanders,9550,1.0,FLANDERS,GOOD,,1.0,0.0,0.0,1,0
10135868,HOUSE,HOUSE,249000.0,134.0,3.0,East Flanders,Dendermonde,Flanders,9200,2.0,FLANDERS,GOOD,1965.0,1.0,0.0,1.0,1,0
10135869,APARTMENT,APARTMENT,275000.0,110.0,2.0,East Flanders,Beveren,Flanders,9120,3.0,FLANDERS,AS_NEW,,1.0,0.0,0.0,0,0
10135873,HOUSE,HOUSE,259000.0,154.0,3.0,West Flanders,Marke,Flanders,8510,2.0,FLANDERS,AS_NEW,1969.0,1.0,0.0,1.0,3,0
10135874,HOUSE,BUNGALOW,569000.0,221.0,2.0,West Flanders,Marke,Flanders,8510,2.0,FLANDERS,AS_NEW,1969.0,1.0,0.0,0.0,3,0
10135875,HOUSE,HOUSE,320000.0,197.0,4.0,East Flanders,Aalst,Flanders,9300,2.0,FLANDERS,JUST_RENOVATED,,1.0,0.0,0.0,3,0
10135885,APARTMENT,DUPLEX,262000.0,107.0,3.0,Antwerp,Lichtaart,Flanders,2460,2.0,FLANDERS,AS_NEW,2023.0,1.0,0.0,0.0,1,1
10135886,APARTMENT,APARTMENT,305000.0,121.0,3.0,Antwerp,Lichtaart,Flanders,2460,2.0,FLANDERS,AS_NEW,2023.0,1.0,0.0,0.0,1,1
10135887,APARTMENT,APARTMENT,315000.0,124.0,3.0,Antwerp,Lichtaart,Flanders,2460,2.0,FLANDERS,AS_NEW,2023.0,1.0,0.0,0.0,1,1
10135888,APARTMENT,DUPLEX,185000.0,70.0,1.0,Antwerp,Lichtaart,Flanders,2460,2.0,FLANDERS,AS_NEW,2023.0,1.0,0.0,0.0,1,1
10135889,APARTMENT,DUPLEX,230000.0,93.0,2.0,Antwerp,Lichtaart,Flanders,2460,2.0,FLANDERS,AS_NEW,2023.0,1.0,0.0,0.0,1,1
10135890,HOUSE,HOUSE,385000.0,192.0,4.0,Antwerp,Mechelen,Flanders,2800,2.0,FLANDERS,AS_NEW,1937.0,1.0,0.0,1.0,0,0
10135892,HOUSE,HOUSE,525000.0,270.0,5.0,Antwerp,Schriek,Flanders,2223,2.0,FLANDERS,,2009.0,1.0,0.0,0.0,0,0
10135893,APARTMENT,APARTMENT,275000.0,99.0,2.0,Antwerp,Heist-op-den-Berg,Flanders,2220,1.0,FLANDERS,,,1.0,0.0,0.0,3,0
10135894,HOUSE,HOUSE,695000.0,243.0,3.0,Antwerp,Berlaar,Flanders,2590,2.0,FLANDERS,,2002.0,1.0,0.0,1.0,3,0
10135899,HOUSE,HOUSE,379000.0,273.0,3.0,Antwerp,Onze-Lieve-Vrouw-Waver,Flanders,2861,2.0,FLANDERS,,1960.0,1.0,0.0,1.0,1,0
10135900,HOUSE,APARTMENT_BLOCK,495000.0,269.0,4.0,Antwerp,Onze-Lieve-Vrouw-Waver,Flanders,2861,2.0,FLANDERS,,1989.0,1.0,0.0,1.0,1,0
10135903,APARTMENT,PENTHOUSE,565000.0,120.0,2.0,Antwerp,Antwerp,Flanders,2018,9.0,FLANDERS,,1969.0,1.0,0.0,0.0,1,0
10135904,HOUSE,HOUSE,375000.0,169.0,5.0,Antwerp,Putte,Flanders,2580,2.0,FLANDERS,,,1.0,0.0,0.0,1,0
10135911,APARTMENT,APARTMENT,249000.0,95.0,2.0,Antwerp,Borgerhout,Flanders,2140,5.0,FLANDERS,,1965.0,1.0,0.0,0.0,1,0
10135917,HOUSE,BUNGALOW,420000.0,251.0,3.0,Flemish Brabant,Kortenberg,Flanders,3070,2.0,FLANDERS,,1976.0,1.0,0.0,0.0,0,0
10135919,HOUSE,HOUSE,395000.0,120.0,4.0,Flemish Brabant,Leuven,Flanders,3000,2.0,FLANDERS,,1947.0,1.0,0.0,1.0,0,0
10135936,HOUSE,HOUSE,205000.0,172.0,3.0,East Flanders,Temse,Flanders,9140,2.0,FLANDERS,TO_RENOVATE,1934.0,1.0,0.0,0.0,0,0
10135944,APARTMENT,APARTMENT,238000.0,90.0,2.0,West Flanders,Kortrijk,Flanders,8500,2.0,FLANDERS,JUST_RENOVATED,1978.0,2.0,0.0,0.0,1,0
10135945,HOUSE,HOUSE,275000.0,251.0,4.0,West Flanders,Menen,Flanders,8930,2.0,FLANDERS,TO_BE_DONE_UP,1966.0,3.0,0.0,0.0,0,0
10135946,APARTMENT,APARTMENT,199000.0,138.0,3.0,West Flanders,Harelbeke,Flanders,8530,2.0,FLANDERS,AS_NEW,1974.0,4.0,0.0,0.0,1,0
10135952,HOUSE,HOUSE,275000.0,175.0,3.0,Limburg,Zonhoven,Flanders,3520,2.0,FLANDERS,,1957.0,1.0,0.0,0.0,0,0
10135954,HOUSE,BUNGALOW,319900.0,182.0,3.0,Limburg,Lommel,Flanders,3920,2.0,FLANDERS,,1973.0,1.0,0.0,1.0,1,0
10135956,APARTMENT,DUPLEX,340000.0,188.0,3.0,Limburg,Pelt,Flanders,3900,1.0,FLANDERS,TO_RENOVATE,2022.0,1.0,0.0,1.0,0,1
10135957,HOUSE,HOUSE,239000.0,150.0,3.0,Limburg,Kortessem,Flanders,3720,2.0,FLANDERS,TO_BE_DONE_UP,1981.0,1.0,0.0,1.0,0,0
10135959,APARTMENT,APARTMENT,185000.0,80.0,2.0,West Flanders,Oostende,Flanders,8400,1.0,FLANDERS,GOOD,1963.0,2.0,0.0,0.0,1,0
10135974,APARTMENT,DUPLEX,179000.0,75.0,2.0,Brussels,Schaerbeek,Brussels,1030,2.0,BRUSSELS,TO_RENOVATE,,2.0,0.0,0.0,2,0
10135975,APARTMENT,DUPLEX,249000.0,100.0,3.0,Brussels,Saint-Gilles,Brussels,1060,2.0,BRUSSELS,TO_BE_DONE_UP,,2.0,0.0,0.0,1,0
10135976,HOUSE,HOUSE,339000.0,162.0,5.0,Brussels,Anderlecht,Brussels,1070,2.0,BRUSSELS,TO_BE_DONE_UP,,3.0,0.0,0.0,1,0
10135977,APARTMENT,GROUND_FLOOR,229000.0,76.0,2.0,Brussels,Berchem-Sainte-Agathe,Brussels,1082,2.0,BRUSSELS,JUST_RENOVATED,,2.0,0.0,0.0,3,0
